StartSize,MutRate,id,ProgCont,ProgAdap,0~ContRes,0~ContAll,0~AdapRes,0~AdapAll,20~ContRes,20~ContAll,20~AdapRes,20~AdapAll,40~ContRes,40~ContAll,40~AdapRes,40~AdapAll,60~ContRes,60~ContAll,60~AdapRes,60~AdapAll,80~ContRes,80~ContAll,80~AdapRes,80~AdapAll,100~ContRes,100~ContAll,100~AdapRes,100~AdapAll,120~ContRes,120~ContAll,120~AdapRes,120~AdapAll,140~ContRes,140~ContAll,140~AdapRes,140~AdapAll,160~ContRes,160~ContAll,160~AdapRes,160~AdapAll,180~ContRes,180~ContAll,180~AdapRes,180~AdapAll,200~ContRes,200~ContAll,200~AdapRes,200~AdapAll,220~ContRes,220~ContAll,220~AdapRes,220~AdapAll,240~ContRes,240~ContAll,240~AdapRes,240~AdapAll,260~ContRes,260~ContAll,260~AdapRes,260~AdapAll,280~ContRes,280~ContAll,280~AdapRes,280~AdapAll,300~ContRes,300~ContAll,300~AdapRes,300~AdapAll,320~ContRes,320~ContAll,320~AdapRes,320~AdapAll,340~ContRes,340~ContAll,340~AdapRes,340~AdapAll,360~ContRes,360~ContAll,360~AdapRes,360~AdapAll,380~ContRes,380~ContAll,380~AdapRes,380~AdapAll,400~ContRes,400~ContAll,400~AdapRes,400~AdapAll,420~ContRes,420~ContAll,420~AdapRes,420~AdapAll,440~ContRes,440~ContAll,440~AdapRes,440~AdapAll,460~ContRes,460~ContAll,460~AdapRes,460~AdapAll,480~ContRes,480~ContAll,480~AdapRes,480~AdapAll,500~ContRes,500~ContAll,500~AdapRes,500~AdapAll,520~ContRes,520~ContAll,520~AdapRes,520~AdapAll,540~ContRes,540~ContAll,540~AdapRes,540~AdapAll,560~ContRes,560~ContAll,560~AdapRes,560~AdapAll,580~ContRes,580~ContAll,580~AdapRes,580~AdapAll,600~ContRes,600~ContAll,600~AdapRes,600~AdapAll,620~ContRes,620~ContAll,620~AdapRes,620~AdapAll,640~ContRes,640~ContAll,640~AdapRes,640~AdapAll,660~ContRes,660~ContAll,660~AdapRes,660~AdapAll,680~ContRes,680~ContAll,680~AdapRes,680~AdapAll,700~ContRes,700~ContAll,700~AdapRes,700~AdapAll,720~ContRes,720~ContAll,720~AdapRes,720~AdapAll,740~ContRes,740~ContAll,740~AdapRes,740~AdapAll,760~ContRes,760~ContAll,760~AdapRes,760~AdapAll,780~ContRes,780~ContAll,780~AdapRes,780~AdapAll,800~ContRes,800~ContAll,800~AdapRes,800~AdapAll,820~ContRes,820~ContAll,820~AdapRes,820~AdapAll,840~ContRes,840~ContAll,840~AdapRes,840~AdapAll,860~ContRes,860~ContAll,860~AdapRes,860~AdapAll,880~ContRes,880~ContAll,880~AdapRes,880~AdapAll,900~ContRes,900~ContAll,900~AdapRes,900~AdapAll,920~ContRes,920~ContAll,920~AdapRes,920~AdapAll,940~ContRes,940~ContAll,940~AdapRes,940~AdapAll,960~ContRes,960~ContAll,960~AdapRes,960~AdapAll,980~ContRes,980~ContAll,980~AdapRes,980~AdapAll
1.0E7,1.0E-9,40.0,-1.0,-1.0,0.0,1.006618E7,0.0,1.0009376E7,0.0,3660816.0,0.0,6579040.0,0.0,1607565.0,0.0,6732392.0,0.0,728512.0,0.0,8741562.0,0.0,329307.0,0.0,4836907.0,0.0,148980.0,0.0,8589150.0,0.0,66096.0,0.0,7003349.0,0.0,29150.0,0.0,6049485.0,0.0,12864.0,0.0,9935136.0,0.0,5547.0,0.0,5033287.0,0.0,2334.0,0.0,7696311.0,0.0,944.0,0.0,7913276.0,0.0,392.0,0.0,5437650.0,0.0,160.0,0.0,9612475.0,0.0,86.0,0.0,5924901.0,0.0,29.0,0.0,6829052.0,0.0,16.0,0.0,8696155.0,0.0,5.0,0.0,5064734.0,0.0,2.0,0.0,9124938.0,0.0,11.0,0.0,6320780.0,0.0,3.0,0.0,6653915.0,0.0,1.0,0.0,9374906.0,0.0,0.0,0.0,5007262.0,0.0,0.0,0.0,9146037.0,0.0,0.0,0.0,6368832.0,0.0,0.0,0.0,6751420.0,0.0,0.0,0.0,8720365.0,0.0,0.0,0.0,5171524.0,0.0,0.0,0.0,9423632.0,0.0,0.0,0.0,5951491.0,0.0,0.0,0.0,7058797.0,0.0,0.0,0.0,8297019.0,0.0,0.0,0.0,5436576.0,0.0,0.0,0.0,1.0213863E7,0.0,0.0,3.0,5214635.0,0.0,0.0,13.0,7673588.0,0.0,0.0,41.0,7412771.0,0.0,0.0,87.0,5926555.0,0.0,0.0,271.0,1.0263073E7,0.0,0.0,862.0,4653454.0,0.0,0.0,2582.0,8491534.0,0.0,0.0,8198.0,6677228.0,0.0,0.0,23574.0,6518085.0,0.0,0.0,74944.0,9389279.0,0.0,0.0,210149.0,5270417.0,0.0,0.0,449291.0,9815789.0,0.0,0.0,731427.0,5031328.0,0.0,0.0,836103.0,8620404.0,0.0,0.0,913180.0,5921196.0,0.0,0.0,954131.0,7630754.0
1.0E8,1.0E-7,40.0,420.0,467.0,58.0,1.00183377E8,16.0,1.00491854E8,172.0,3.7969515E7,48.0,6.6136344E7,672.0,1.981898E7,90.0,7.2649183E7,2661.0,1.0775918E7,248.0,8.3806671E7,10758.0,5803172.0,481.0,5.1298274E7,41535.0,3053030.0,1278.0,9.608377E7,152266.0,1653680.0,3656.0,6.8547935E7,529126.0,1244916.0,8484.0,5.9753284E7,1499459.0,1826965.0,24985.0,9.6557765E7,3388632.0,3530735.0,68987.0,5.419845E7,6192277.0,6251462.0,165744.0,7.3708987E7,9760518.0,9784193.0,526487.0,7.8753181E7,1.2862076E7,1.287147E7,1273618.0,5.5303353E7,1.5697447E7,1.5701372E7,3294112.0,1.06760117E8,1.8425408E7,1.8427056E7,7740902.0,4.8267856E7,2.2235562E7,2.223619E7,1.2841079E7,9.0338105E7,2.822365E7,2.8223849E7,2.0285269E7,5.1734065E7,3.8022703E7,3.8022751E7,2.6791369E7,8.9324805E7,5.3872352E7,5.3872377E7,3.1477262E7,6.6300478E7,7.512852E7,7.5128532E7,3.863314E7,5.4007516E7,9.7451219E7,9.7451224E7,4.9449842E7,5.6297512E7,1.19585476E8,1.19585476E8,6.4666947E7,6.7431445E7,1.39351048E8,1.39351052E8,8.468377E7,8.5693486E7,1.57085219E8,1.5708522E8,1.10185963E8,1.10515306E8,1.72389785E8,1.72389787E8,1.3752529E8,1.376179E8,1.85678019E8,1.85678021E8,1.63524529E8,1.63547779E8,1.99473227E8,1.99473229E8,1.88670693E8,1.88676178E8,2.16606391E8,2.16606396E8,2.11164156E8,2.11165314E8,2.37495193E8,2.37495199E8,2.30686811E8,2.30687073E8,2.61779468E8,2.61779474E8,2.47524906E8,2.47524966E8,2.87448222E8,2.87448225E8,2.63747651E8,2.63747664E8,3.10889832E8,3.10889832E8,2.78659947E8,2.78659951E8,3.29607202E8,3.29607208E8,2.92320983E8,2.92320986E8,3.44579522E8,3.44579524E8,3.06331666E8,3.06331668E8,3.55672418E8,3.55672424E8,3.21029276E8,3.2102928E8,3.65124721E8,3.65124723E8,3.36962905E8,3.36962907E8,3.73746017E8,3.7374602E8,3.51959078E8,3.5195908E8,3.81319246E8,3.81319248E8,3.64890625E8,3.64890625E8,3.88013767E8,3.8801377E8,3.76075571E8,3.76075572E8,3.9440108E8,3.94401083E8,3.85853026E8,3.8585303E8,4.00443045E8,4.00443048E8,3.94202357E8,3.94202358E8,4.05976206E8,4.05976209E8,4.00630553E8,4.00630556E8,4.10960497E8,4.109605E8,4.06203901E8,4.06203905E8,4.15580276E8,4.15580278E8,4.11006389E8,4.11006393E8,4.19826211E8,4.19826214E8,4.14872309E8,4.1487231E8,4.23513413E8,4.23513414E8,4.18351674E8,4.18351678E8,4.26792282E8,4.26792286E8,4.21601711E8,4.21601712E8,4.29479614E8,4.2947962E8,4.24644887E8,4.24644889E8,4.31966212E8,4.31966215E8,4.27323612E8,4.27323615E8,4.3396743E8,4.3396743E8,4.29720901E8,4.29720904E8
1.0E8,1.0E-8,40.0,790.0,665.0,0.0,1.00057469E8,1.0,1.0017647E8,0.0,3.7441254E7,3.0,6.5056358E7,1.0,1.9490201E7,6.0,7.5451179E7,6.0,1.05747E7,16.0,7.8146616E7,27.0,5675156.0,35.0,5.7191533E7,125.0,2944622.0,110.0,9.4480717E7,495.0,1463799.0,268.0,5.086182E7,1631.0,699910.0,647.0,7.9260273E7,5424.0,327937.0,1859.0,7.8880678E7,17420.0,162091.0,4095.0,5.5398237E7,55448.0,118835.0,11150.0,1.0310185E8,173216.0,201034.0,30356.0,5.8135566E7,439233.0,451095.0,70417.0,6.9819518E7,615843.0,620900.0,209318.0,8.7733928E7,684102.0,686083.0,429906.0,5.0803149E7,730832.0,731663.0,680861.0,9.2114621E7,792294.0,792637.0,991301.0,6.4403304E7,920015.0,920166.0,1218153.0,6.495518E7,1259768.0,1259859.0,1613125.0,9.1150898E7,2217295.0,2217337.0,1998677.0,5.0461022E7,4051597.0,4051614.0,2534748.0,9.2654608E7,6219506.0,6219516.0,3721777.0,6.0886859E7,8906083.0,8906085.0,5383490.0,6.9962878E7,1.1774355E7,1.1774356E7,9185109.0,7.3426287E7,1.3594825E7,1.3594825E7,1.2502723E7,6.5467356E7,1.503477E7,1.503477E7,1.8709126E7,6.7281759E7,1.6117514E7,1.6117514E7,2.3393423E7,7.6603572E7,1.7912574E7,1.7912574E7,3.0823901E7,5.4037521E7,2.2091405E7,2.2091405E7,3.8991291E7,5.3811985E7,2.9175174E7,2.9175174E7,4.6923084E7,8.9607577E7,3.8407167E7,3.8407167E7,5.6180171E7,8.2095306E7,4.7093356E7,4.7093356E7,7.0656523E7,8.1130067E7,5.4572564E7,5.4572564E7,9.099322E7,9.5064191E7,6.2427851E7,6.2427851E7,1.12701948E8,1.14118645E8,7.045334E7,7.045334E7,1.33800154E8,1.34264442E8,7.8036474E7,7.8036474E7,1.52045461E8,1.52191175E8,8.4107961E7,8.4107961E7,1.70940937E8,1.70985638E8,9.0354885E7,9.0354885E7,1.8927506E8,1.89288798E8,9.8870085E7,9.8870085E7,2.07320571E8,2.07324612E8,1.11752544E8,1.11752544E8,2.26443934E8,2.26445143E8,1.28251618E8,1.28251619E8,2.45355505E8,2.45355847E8,1.44564099E8,1.44564099E8,2.6373819E8,2.63738277E8,1.58079654E8,1.58079654E8,2.80548592E8,2.80548624E8,1.69900341E8,1.69900343E8,2.96039362E8,2.96039369E8,1.79933567E8,1.79933567E8,3.12129613E8,3.12129616E8,1.89242209E8,1.89242209E8,3.28056468E8,3.28056468E8,1.98387338E8,1.98387339E8,3.42046656E8,3.42046656E8,2.08338955E8,2.08338955E8,3.5473875E8,3.5473875E8,2.20449029E8,2.20449029E8,3.65355286E8,3.65355287E8,2.34716057E8,2.34716057E8,3.74217239E8,3.74217239E8
1.0E8,1.0E-9,40.0,-1.0,906.0,0.0,1.00441113E8,0.0,1.00004569E8,0.0,3.7893281E7,0.0,6.6001596E7,0.0,1.9765211E7,0.0,7.2953433E7,0.0,1.0739109E7,0.0,7.857128E7,0.0,5764776.0,0.0,5.607584E7,0.0,2989738.0,0.0,1.00945658E8,0.0,1487931.0,2.0,5.6236888E7,0.0,710730.0,8.0,7.2404564E7,0.0,327679.0,16.0,8.2142814E7,0.0,147059.0,53.0,5.125176E7,0.0,64896.0,156.0,9.1728205E7,0.0,28316.0,489.0,6.3500711E7,0.0,12181.0,1176.0,6.3867441E7,0.0,5095.0,3838.0,9.0032553E7,0.0,2215.0,10497.0,4.8987035E7,0.0,970.0,27289.0,8.8067695E7,0.0,396.0,86242.0,6.9051027E7,0.0,209.0,196710.0,5.9368986E7,0.0,82.0,427725.0,9.9753618E7,0.0,36.0,662869.0,4.7280138E7,0.0,17.0,790738.0,8.4269276E7,0.0,4.0,886916.0,6.8259197E7,0.0,0.0,925482.0,6.3902753E7,0.0,0.0,1001478.0,9.1997199E7,0.0,0.0,1180880.0,4.8570272E7,0.0,0.0,1648175.0,8.9478191E7,0.0,0.0,2861123.0,6.0761236E7,0.0,0.0,4824566.0,7.1635404E7,0.0,0.0,8187344.0,7.065526E7,0.0,0.0,1.0521377E7,6.4889609E7,0.0,0.0,1.2993845E7,7.5540934E7,0.0,0.0,1.4706118E7,6.4385147E7,0.0,0.0,1.6988777E7,6.9739303E7,0.0,0.0,1.8526317E7,7.3242896E7,0.0,0.0,2.1453444E7,5.3499441E7,0.0,0.0,2.5435062E7,9.1838518E7,0.0,0.0,3.2427022E7,6.1054626E7,0.0,0.0,4.3220255E7,5.7512873E7,0.0,0.0,5.4693655E7,6.1712004E7,0.0,0.0,6.5707049E7,6.9014395E7,0.0,0.0,7.656185E7,7.8017492E7,0.0,0.0,8.5262224E7,8.586637E7,0.0,0.0,9.2423045E7,9.2671172E7,0.0,0.0,9.9887227E7,9.9989101E7,0.0,0.0,1.07824186E8,1.07865718E8,0.0,0.0,1.1654741E8,1.16564142E8,0.0,0.0,1.28204665E8,1.28211262E8,0.0,0.0,1.43297263E8,1.43299752E8,0.0,0.0,1.59761671E8,1.59762568E8,0.0,0.0,1.76234341E8,1.76234633E8
1000000.0,1.0E-7,41.0,-1.0,694.0,0.0,1011659.0,0.0,1000878.0,0.0,376454.0,0.0,612160.0,0.0,161646.0,0.0,697243.0,0.0,70337.0,0.0,858774.0,0.0,30866.0,0.0,522280.0,0.0,13771.0,0.0,923342.0,0.0,6126.0,0.0,633454.0,0.0,2766.0,0.0,685961.0,0.0,1229.0,0.0,869454.0,0.0,559.0,0.0,528503.0,0.0,224.0,0.0,990133.0,0.0,81.0,0.0,561677.0,0.0,38.0,0.0,770461.0,0.0,16.0,0.0,804323.0,0.0,9.0,0.0,548835.0,0.0,3.0,0.0,1039207.0,0.0,1.0,0.0,531693.0,0.0,1.0,0.0,815292.0,0.0,2.0,0.0,695625.0,0.0,0.0,0.0,643529.0,0.0,0.0,0.0,1005323.0,0.0,0.0,1.0,464354.0,0.0,0.0,1.0,875747.0,0.0,0.0,8.0,679268.0,0.0,0.0,24.0,629869.0,0.0,0.0,64.0,986260.0,0.0,0.0,214.0,503604.0,0.0,0.0,676.0,956427.0,0.0,0.0,2048.0,603694.0,0.0,0.0,6412.0,691653.0,0.0,0.0,20036.0,897556.0,0.0,0.0,62586.0,558429.0,0.0,0.0,195343.0,1054222.0,0.0,0.0,521318.0,877100.0,0.0,0.0,864195.0,1010575.0,0.0,0.0,1220520.0,1281816.0,0.0,0.0,1422043.0,1447315.0,0.0,0.0,1533817.0,1544246.0,0.0,0.0,1688766.0,1693137.0,0.0,0.0,2052676.0,2054457.0,0.0,0.0,3054513.0,3055225.0,0.0,0.0,5321865.0,5322095.0,0.0,0.0,8720752.0,8720838.0,0.0,0.0,1.3045861E7,1.3045902E7,0.0,0.0,1.6658962E7,1.665897E7,0.0,0.0,1.9734746E7,1.9734747E7,0.0,0.0,2.2970001E7,2.2970001E7,0.0,0.0,2.557266E7,2.5572661E7,0.0,0.0,2.7973393E7,2.7973393E7,0.0,0.0,3.1813489E7,3.181349E7
1000000.0,1.0E-8,41.0,-1.0,-1.0,0.0,1011956.0,0.0,1001343.0,0.0,374841.0,0.0,611367.0,0.0,161008.0,0.0,693036.0,0.0,70375.0,0.0,857336.0,0.0,30865.0,0.0,519624.0,0.0,13551.0,0.0,915837.0,0.0,5897.0,0.0,629239.0,0.0,2510.0,0.0,681574.0,0.0,984.0,0.0,865395.0,0.0,396.0,0.0,524636.0,0.0,150.0,0.0,981169.0,0.0,63.0,0.0,555829.0,0.0,26.0,0.0,764434.0,0.0,11.0,0.0,800018.0,0.0,3.0,0.0,548834.0,0.0,1.0,0.0,1037581.0,0.0,0.0,0.0,531091.0,0.0,0.0,0.0,811602.0,0.0,0.0,0.0,692149.0,0.0,0.0,0.0,643869.0,0.0,0.0,0.0,1003673.0,0.0,0.0,0.0,461774.0,0.0,0.0,0.0,870142.0,0.0,0.0,0.0,672580.0,0.0,0.0,0.0,625414.0,0.0,0.0,0.0,975784.0,0.0,0.0,0.0,497368.0,0.0,0.0,0.0,853273.0,0.0,0.0,0.0,658904.0,0.0,0.0,0.0,678246.0,0.0,0.0,0.0,872854.0,0.0,0.0,0.0,544810.0,0.0,0.0,0.0,1041313.0,0.0,0.0,0.0,538133.0,0.0,0.0,0.0,749882.0,0.0,0.0,0.0,787288.0,0.0,0.0,0.0,598979.0,0.0,0.0,0.0,1035997.0,0.0,0.0,0.0,482278.0,0.0,0.0,0.0,915259.0,0.0,0.0,0.0,639037.0,0.0,0.0,0.0,658330.0,0.0,0.0,0.0,929223.0,0.0,0.0,0.0,524575.0,0.0,0.0,0.0,997347.0,0.0,0.0,0.0,569768.0,0.0,0.0,0.0,718655.0,0.0,0.0,0.0,834397.0,0.0,0.0,0.0,576560.0,0.0,0.0,0.0,1103939.0
1000000.0,1.0E-9,41.0,-1.0,-1.0,0.0,1008081.0,0.0,1012380.0,0.0,374985.0,0.0,620362.0,0.0,159838.0,0.0,707317.0,0.0,69523.0,0.0,872944.0,0.0,30051.0,0.0,530104.0,0.0,13168.0,0.0,952187.0,0.0,5711.0,0.0,588543.0,0.0,2507.0,0.0,708301.0,0.0,1082.0,0.0,896063.0,0.0,478.0,0.0,496241.0,0.0,218.0,0.0,917890.0,0.0,98.0,0.0,635339.0,0.0,35.0,0.0,708667.0,0.0,24.0,0.0,901862.0,0.0,10.0,0.0,504764.0,0.0,0.0,0.0,857992.0,0.0,0.0,0.0,662553.0,0.0,0.0,0.0,678622.0,0.0,0.0,0.0,959532.0,0.0,0.0,0.0,488256.0,0.0,0.0,0.0,920217.0,0.0,0.0,0.0,639349.0,0.0,0.0,0.0,654730.0,0.0,0.0,0.0,925514.0,0.0,0.0,0.0,520824.0,0.0,0.0,0.0,891497.0,0.0,0.0,0.0,622674.0,0.0,0.0,0.0,703478.0,0.0,0.0,0.0,903404.0,0.0,0.0,0.0,508638.0,0.0,0.0,0.0,962724.0,0.0,0.0,0.0,604453.0,0.0,0.0,0.0,688312.0,0.0,0.0,0.0,880308.0,0.0,0.0,0.0,548195.0,0.0,0.0,0.0,942288.0,0.0,0.0,0.0,595550.0,0.0,0.0,0.0,747704.0,0.0,0.0,0.0,781919.0,0.0,0.0,0.0,594141.0,0.0,0.0,0.0,1024187.0,0.0,0.0,0.0,527914.0,0.0,0.0,0.0,813167.0,0.0,0.0,0.0,770976.0,0.0,0.0,0.0,587174.0,0.0,0.0,0.0,1011968.0,0.0,0.0,0.0,575364.0,0.0,0.0,0.0,726392.0,0.0,0.0,0.0,845799.0,0.0,0.0,0.0,528324.0
1.0E7,1.0E-7,41.0,356.0,447.0,37.0,1.0018815E7,1.0,1.0094648E7,111.0,3670629.0,2.0,6587077.0,334.0,1608321.0,4.0,6753496.0,1286.0,725516.0,14.0,8784046.0,4230.0,331452.0,38.0,4879938.0,14079.0,161874.0,100.0,8699361.0,45660.0,110595.0,348.0,7093245.0,146093.0,174394.0,996.0,5726169.0,456453.0,468563.0,2799.0,9966311.0,1053124.0,1058085.0,8690.0,5978938.0,1415422.0,1417501.0,23873.0,6729585.0,1707089.0,1708017.0,73972.0,9332940.0,2075215.0,2075640.0,207666.0,4989759.0,2292646.0,2292790.0,510990.0,8812754.0,2524976.0,2525022.0,1147384.0,5724948.0,3044169.0,3044187.0,1592538.0,7939964.0,4459550.0,4459554.0,2253703.0,4902174.0,7955176.0,7955178.0,2986193.0,1.0712385E7,1.2978297E7,1.2978297E7,3892101.0,6831952.0,1.8053017E7,1.8053017E7,5088380.0,6308042.0,2.3424714E7,2.3424714E7,6214275.0,6717399.0,2.8189774E7,2.8189776E7,7826123.0,8033041.0,3.1838386E7,3.1838387E7,1.0562831E7,1.0646742E7,3.4784572E7,3.4784572E7,1.5014956E7,1.5047379E7,3.8056744E7,3.8056744E7,2.0290892E7,2.0302097E7,4.3061468E7,4.3061468E7,2.5572471E7,2.5576013E7,5.1812387E7,5.1812387E7,2.9641519E7,2.9642502E7,6.6335096E7,6.6335096E7,3.4192646E7,3.4192921E7,8.2500091E7,8.2500093E7,3.9014001E7,3.9014057E7,9.789578E7,9.7895781E7,4.3620951E7,4.3620963E7,1.10382139E8,1.10382141E8,4.9431291E7,4.9431295E7,1.20312225E8,1.20312226E8,5.7618197E7,5.7618198E7,1.29634168E8,1.29634169E8,6.6794323E7,6.6794325E7,1.40158858E8,1.40158858E8,7.8410127E7,7.8410129E7,1.53126098E8,1.53126099E8,9.098165E7,9.0981653E7,1.67667943E8,1.67667945E8,1.05124703E8,1.05124705E8,1.85151223E8,1.85151225E8,1.18125333E8,1.18125336E8,2.07428374E8,2.07428377E8,1.30208483E8,1.30208485E8,2.32208163E8,2.32208165E8,1.42727464E8,1.42727464E8,2.54990642E8,2.54990642E8,1.5556628E8,1.55566281E8,2.72912975E8,2.72912981E8,1.68182838E8,1.6818284E8,2.86543723E8,2.86543727E8,1.82817967E8,1.82817969E8,2.96889042E8,2.96889043E8,2.00727818E8,2.0072782E8,3.07873688E8,3.07873688E8,2.19752746E8,2.19752748E8,3.19511791E8,3.19511793E8,2.3900661E8,2.39006611E8,3.31592676E8,3.31592678E8,2.5770142E8,2.57701422E8,3.42589538E8,3.42589538E8,2.7449421E8,2.74494212E8,3.53036698E8,3.53036698E8,2.89629724E8,2.89629729E8,3.6358101E8,3.63581013E8,3.03723041E8,3.03723043E8,3.73119846E8,3.73119847E8,3.17222704E8,3.17222707E8
1.0E7,1.0E-8,41.0,-1.0,795.0,0.0,1.0150056E7,0.0,1.006231E7,0.0,3719848.0,0.0,6461233.0,0.0,1627950.0,0.0,6920639.0,0.0,735450.0,0.0,8802922.0,0.0,331628.0,0.0,4793576.0,0.0,149409.0,0.0,8235090.0,0.0,66303.0,0.0,7474996.0,0.0,28844.0,0.0,5854526.0,0.0,12455.0,0.0,1.049825E7,0.0,5383.0,0.0,5608009.0,0.0,2332.0,0.0,7029360.0,0.0,1009.0,0.0,8825063.0,0.0,451.0,0.0,5040061.0,0.0,192.0,0.0,8990585.0,0.0,75.0,0.0,6814430.0,0.0,23.0,0.0,6370322.0,0.0,10.0,0.0,9820531.0,0.0,4.0,1.0,4739446.0,0.0,1.0,2.0,8395087.0,0.0,0.0,3.0,7166925.0,0.0,0.0,8.0,6146554.0,0.0,0.0,24.0,1.0445755E7,0.0,0.0,78.0,5126935.0,0.0,0.0,232.0,7501211.0,0.0,0.0,710.0,7919229.0,0.0,0.0,2098.0,5654770.0,0.0,0.0,6461.0,1.0446041E7,0.0,0.0,19830.0,5298135.0,0.0,0.0,56856.0,7722962.0,0.0,0.0,179254.0,7536250.0,0.0,0.0,390674.0,6136881.0,0.0,0.0,676725.0,9582664.0,0.0,0.0,858579.0,5216051.0,0.0,0.0,1021625.0,1.005097E7,0.0,0.0,1359428.0,5100011.0,0.0,0.0,2083857.0,9768906.0,0.0,0.0,3225091.0,6367176.0,0.0,0.0,5175888.0,6530802.0,0.0,0.0,7259249.0,7822090.0,0.0,0.0,9729423.0,9963113.0,0.0,0.0,1.2571585E7,1.2663866E7,0.0,0.0,1.5451211E7,1.5486154E7,0.0,0.0,1.9247372E7,1.9260584E7,0.0,0.0,2.4991781E7,2.499683E7,0.0,0.0,3.1229954E7,3.1231755E7,0.0,0.0,3.8137478E7,3.8138015E7,0.0,0.0,4.6378476E7,4.6378608E7,0.0,0.0,5.4530345E7,5.4530363E7,0.0,0.0,6.3863774E7,6.3863775E7,0.0,0.0,7.2264936E7,7.2264936E7
1.0E7,1.0E-9,41.0,-1.0,873.0,0.0,1.0026211E7,0.0,1.0077571E7,0.0,3653210.0,0.0,6474713.0,0.0,1608741.0,0.0,7324600.0,0.0,730764.0,0.0,8493813.0,0.0,333208.0,0.0,4983476.0,0.0,150005.0,0.0,8608089.0,0.0,67595.0,0.0,7035056.0,0.0,29833.0,0.0,6051934.0,0.0,12960.0,0.0,9970354.0,0.0,5675.0,0.0,5083688.0,0.0,2459.0,0.0,7802749.0,0.0,1079.0,0.0,8035996.0,0.0,453.0,0.0,5550234.0,0.0,177.0,0.0,1.0118523E7,0.0,51.0,0.0,5609422.0,0.0,25.0,0.0,7240293.0,0.0,2.0,0.0,8383467.0,0.0,3.0,0.0,5394987.0,0.0,5.0,0.0,9842196.0,0.0,1.0,0.0,6126150.0,0.0,0.0,0.0,6581958.0,0.0,0.0,0.0,9335510.0,0.0,0.0,2.0,5030965.0,0.0,0.0,7.0,8290972.0,0.0,0.0,28.0,7157318.0,0.0,0.0,101.0,6260982.0,0.0,0.0,374.0,9840151.0,0.0,0.0,1159.0,4867643.0,0.0,0.0,3572.0,8924713.0,0.0,0.0,11432.0,6315686.0,0.0,0.0,33295.0,6827321.0,0.0,0.0,104903.0,8939601.0,0.0,0.0,284845.0,5540656.0,0.0,0.0,540887.0,1.0315617E7,0.0,0.0,763440.0,4794064.0,0.0,0.0,851177.0,9008037.0,0.0,0.0,926129.0,5644763.0,0.0,0.0,1025227.0,8016811.0,0.0,0.0,1308745.0,5887395.0,0.0,0.0,1889851.0,8049752.0,0.0,0.0,2794484.0,5490618.0,0.0,0.0,4689990.0,5925228.0,0.0,0.0,7564998.0,8100994.0,0.0,0.0,1.0193511E7,1.0415771E7,0.0,0.0,1.2771938E7,1.2863864E7,0.0,0.0,1.540861E7,1.5446021E7,0.0,0.0,1.7313225E7,1.7328381E7,0.0,0.0,1.8585043E7,1.8591064E7,0.0,0.0,2.0547701E7,2.0550262E7,0.0,0.0,2.4841711E7,2.4842704E7
